"","correct","earnings","trial","face_val","house_val","house_mult","face_mult","summed_val","image_list","key_entry_list","rt_list","participant","rt","total_fix_face_0","total_fix_house_1","first_image","last_image","final_earnings","abs_diff","fix_num","face_val_total","house_val_total","first_val","second_val","first_mult","second_mult","1_fixation","2_fixation","3_fixation","4_fixation","5_fixation","6_fixation","7_fixation","8_fixation","9_fixation","10_fixation","11_fixation","12_fixation","13_fixation","14_fixation","15_fixation","mean_fix","choice","summedVal","subject","absSummedVal","swapAmount","firstMult","firstVal","secondMult","secondVal","faceTotal","houseTotal","total_0_face","total_1_house"
"1118",1,136,18,1,-0.25,1,2,1.75,"[0, 1]","['space', 'f']","[1.4835440114802623, 2.5168958558997474]",106,2.51689585589975,1.48354401148026,1.03335184441949,1,0,182.5,1.25,2,2,-0.25,-0.25,2,1,2,1.48354401148026,1.03335184441949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,1.75,106,1.75,2,1,-0.25,2,2,2,-0.25,1.48354401148026,1.03335184441949
"1119",1,137.5,19,0.75,0.75,1,1,1.5,"[1, 0]","['space', 'f']","[0.6000942049304285, 1.7334260720390375]",106,1.73342607203904,1.13333186710861,0.600094204930429,0,1,182.5,0,2,0.75,0.75,0.75,0.75,1,1,0.600094204930429,1.13333186710861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,1.5,106,1.5,2,1,0.75,1,0.75,0.75,0.75,1.13333186710861,0.600094204930429
"1120",1,137.5,20,-0.5,-1,1,1,-1.5,"[1, 0]","['space', 'j']","[0.7002534735775043, 1.6000934718176723]",106,1.60009347181767,0.899839998240168,0.700253473577504,0,1,182.5,0.5,2,-0.5,-1,-0.5,-1,1,1,0.700253473577504,0.899839998240168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1.5,106,1.5,2,1,-0.5,1,-1,-0.5,-1,0.899839998240168,0.700253473577504
"1121",1,137.75,21,-1,0.75,3,2,0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']","[1.0334427503439656, 2.1335704951625303, 6.7833961060741785, 8.683891506711007]",106,8.68389150671101,3.00062314545539,5.68326836125561,0,1,182.5,1.75,4,-2,2.25,-2,2.25,2,3,1.03344275034397,1.10012774481856,4.64982561091165,1.90049540063683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.25,106,0.25,4,2,-2,3,2.25,-2,2.25,3.00062314545539,5.68326836125561
"1122",1,139,22,0.5,0.25,3,1,1.25,"[1, 0]","['space', 'f']","[1.2170217679367852, 2.483894805715863]",106,2.48389480571586,1.26687303777908,1.21702176793679,0,1,182.5,0.25,2,0.5,0.75,0.5,0.75,1,3,1.21702176793679,1.26687303777908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,1.25,106,1.25,2,1,0.5,3,0.75,0.5,0.75,1.26687303777908,1.21702176793679
"1123",1,139,23,-0.25,0,3,1,-0.25,"[0, 1]","['space', 'j']","[0.7834371603621548, 1.9667793826820343]",106,1.96677938268203,0.783437160362155,1.18334222231988,1,0,182.5,0.25,2,-0.25,0,0,-0.25,3,1,0.783437160362155,1.18334222231988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.25,106,0.25,2,3,0,1,-0.25,-0.25,0,0.783437160362155,1.18334222231988
"1124",1,139,24,0,-1,1,1,-1,"[0, 1]","['space', 'j']","[0.633602935381532, 1.5669381014959072]",106,1.56693810149591,0.633602935381532,0.933335166114375,1,0,182.5,1,2,0,-1,-1,0,1,1,0.633602935381532,0.933335166114375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1,106,1,2,1,-1,1,0,0,-1,0.633602935381532,0.933335166114375
"1125",1,139,25,0.5,-1,1,1,-0.5,"[1, 0]","['space', 'j']","[0.4669371851050528, 1.6336088002799443]",106,1.63360880027994,1.16667161517489,0.466937185105053,0,1,182.5,1.5,2,0.5,-1,0.5,-1,1,1,0.466937185105053,1.16667161517489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.5,106,0.5,2,1,0.5,1,-1,0.5,-1,1.16667161517489,0.466937185105053
"1126",1,139.25,26,-0.25,1,1,3,0.25,"[1, 0]","['space', 'f']","[0.633432486772108, 3.750236703634073]",106,3.75023670363407,3.11680421686196,0.633432486772108,0,1,182.5,1.25,2,-0.75,1,-0.75,1,3,1,0.633432486772108,3.11680421686196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.25,106,0.25,2,3,-0.75,1,1,-0.75,1,3.11680421686196,0.633432486772108
"1127",1,139.75,27,0.25,0.25,1,1,0.5,"[0, 1]","['space', 'f']","[0.8834340446355782, 2.083426713512381]",106,2.08342671351238,0.883434044635578,1.1999926688768,1,0,182.5,0,2,0.25,0.25,0.25,0.25,1,1,0.883434044635578,1.1999926688768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.5,106,0.5,2,1,0.25,1,0.25,0.25,0.25,0.883434044635578,1.1999926688768
"1128",1,139.75,28,-0.5,-1,2,1,-2.5,"[0, 1]","['space', 'j']","[1.0334064612852671, 1.9667658201051381]",106,1.96676582010514,1.03340646128527,0.933359358819871,1,0,182.5,0.5,2,-0.5,-2,-2,-0.5,2,1,1.03340646128527,0.933359358819871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-2.5,106,2.5,2,2,-2,1,-0.5,-0.5,-2,1.03340646128527,0.933359358819871
"1129",1,139.75,29,-0.5,-0.5,1,1,-1,"[1, 0]","['space', 'j']","[1.2001165648562164, 2.000262820759417]",106,2.00026282075942,0.800146255903201,1.20011656485622,0,1,182.5,0,2,-0.5,-0.5,-0.5,-0.5,1,1,1.20011656485622,0.800146255903201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1,106,1,2,1,-0.5,1,-0.5,-0.5,-0.5,0.800146255903201,1.20011656485622
"1130",1,139.75,30,-0.75,-1,1,3,-3.25,"[0, 1]","['space', 'j']","[0.833600002932144, 1.6667403444525917]",106,1.66674034445259,0.833600002932144,0.833140341520448,1,0,182.5,0.25,2,-2.25,-1,-1,-2.25,1,3,0.833600002932144,0.833140341520448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-3.25,106,3.25,2,1,-1,3,-2.25,-2.25,-1,0.833600002932144,0.833140341520448
"1131",1,139.75,31,-0.75,-1,1,1,-1.75,"[1, 0]","['space', 'j']","[0.7835566576677593, 1.6500858657773279]",106,1.65008586577733,0.866529208109569,0.783556657667759,0,1,182.5,0.25,2,-0.75,-1,-0.75,-1,1,1,0.783556657667759,0.866529208109569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1.75,106,1.75,2,1,-0.75,1,-1,-0.75,-1,0.866529208109569,0.783556657667759
"1132",1,140.25,32,1,-0.5,1,1,0.5,"[1, 0, 1]","['space', 'space', 'f']","[0.716936177075695, 2.033645822451035, 3.7834356941384613]",106,3.78343569413846,1.31670964537534,2.46672604876312,1,1,182.5,1.5,3,1,-0.5,-0.5,1,1,1,0.716936177075695,1.31670964537534,1.74978987168743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.5,106,0.5,3,1,-0.5,1,1,1,-0.5,1.31670964537534,2.46672604876312
"1133",1,142.75,33,1,0.75,2,1,2.5,"[0, 1]","['space', 'f']","[0.7502509993237254, 1.7667687525545261]",106,1.76676875255453,0.750250999323725,1.0165177532308,1,0,182.5,0.25,2,1,1.5,1.5,1,2,1,0.750250999323725,1.0165177532308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,2.5,106,2.5,2,2,1.5,1,1,1,1.5,0.750250999323725,1.0165177532308
"1134",1,142.75,34,0,-0.25,1,2,-0.25,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']","[1.0167417190377819, 1.9168951227866273, 2.9667027724472064, 3.466731180548777]",106,3.46673118054878,2.06654936869836,1.40018181185042,1,0,182.5,0.25,4,0,-0.25,-0.25,0,1,2,1.01674171903778,0.900153403748845,1.04980764966058,0.500028408101571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.25,106,0.25,4,1,-0.25,2,0,0,-0.25,2.06654936869836,1.40018181185042
"1135",1,145.75,35,1,0,1,3,3,"[0, 1]","['space', 'f']","[1.7834382600312892, 2.7500875152809385]",106,2.75008751528094,1.78343826003129,0.966649255249649,1,0,182.5,1,2,3,0,0,3,1,3,1.78343826003129,0.966649255249649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,3,106,3,2,1,0,3,3,3,0,1.78343826003129,0.966649255249649
"1136",1,146.5,36,1,-0.25,1,1,0.75,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']","[1.0002481585133864, 1.83356481354258, 2.3334121429052175, 3.133586990189542]",106,3.13358699018954,1.50009548787602,1.63349150231352,1,0,182.5,1.25,4,1,-0.25,-0.25,1,1,1,1.00024815851339,0.833316655029193,0.499847329362638,0.800174847284325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.75,106,0.75,4,1,-0.25,1,1,1,-0.25,1.50009548787602,1.63349150231352
"1137",1,146.5,37,-0.75,0.5,1,1,-0.25,"[1, 0]","['space', 'j']","[1.5335800256225411, 3.0500814671040644]",106,3.05008146710406,1.51650144148152,1.53358002562254,0,1,182.5,1.25,2,-0.75,0.5,-0.75,0.5,1,1,1.53358002562254,1.51650144148152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.25,106,0.25,2,1,-0.75,1,0.5,-0.75,0.5,1.51650144148152,1.53358002562254
"1138",1,146.5,38,-0.25,-1,1,1,-1.25,"[1, 0]","['space', 'j']","[0.5336001862106059, 1.5335880898574032]",106,1.5335880898574,0.999987903646797,0.533600186210606,0,1,182.5,0.75,2,-0.25,-1,-0.25,-1,1,1,0.533600186210606,0.999987903646797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1.25,106,1.25,2,1,-0.25,1,-1,-0.25,-1,0.999987903646797,0.533600186210606
"1139",1,147.5,39,0,1,1,1,1,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']","[2.166755923089113, 2.7169134505948023, 3.783575352031221, 4.266738511671974, 5.583409302095788, 6.316719908947562]",106,6.31671990894756,4.55008861494935,1.76663129399822,1,0,182.5,1,6,0,1,1,0,1,1,2.16675592308911,0.550157527505689,1.06666190143642,0.483163159640753,1.31667079042381,0.733310606851774,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,1,106,1,6,1,1,1,0,0,1,4.55008861494935,1.76663129399822
"1140",1,147.5,40,-0.75,-0.25,2,1,-1.25,"[0, 1]","['space', 'j']","[6.250070836976192, 7.433529990707939]",106,7.43352999070794,6.25007083697619,1.18345915373175,1,0,182.5,0.5,2,-0.75,-0.5,-0.5,-0.75,2,1,6.25007083697619,1.18345915373175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1.25,106,1.25,2,2,-0.5,1,-0.75,-0.75,-0.5,6.25007083697619,1.18345915373175
"1141",1,147.75,41,-0.25,0.5,1,1,0.25,"[1, 0, 1]","['space', 'space', 'f']","[1.08340581981156, 3.6502064627511572, 4.550073952703315]",106,4.55007395270331,2.5668006429396,1.98327330976372,1,1,182.5,0.75,3,-0.25,0.5,0.5,-0.25,1,1,1.08340581981156,2.5668006429396,0.899867489952157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.25,106,0.25,3,1,0.5,1,-0.25,-0.25,0.5,2.5668006429396,1.98327330976372
"1142",1,147.75,42,-0.5,-1,1,1,-1.5,"[1, 0, 1]","['space', 'space', 'j']","[0.6667652702708438, 1.700245042786264, 2.3834027040848014]",106,2.3834027040848,1.03347977251542,1.34992293156938,1,1,182.5,0.5,3,-0.5,-1,-1,-0.5,1,1,0.666765270270844,1.03347977251542,0.683157661298537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1.5,106,1.5,3,1,-1,1,-0.5,-0.5,-1,1.03347977251542,1.34992293156938
"1143",1,149,43,1,0.25,1,1,1.25,"[1, 0]","['space', 'f']","[1.4002301972623172, 2.366908777004028]",106,2.36690877700403,0.966678579741711,1.40023019726232,0,1,182.5,0.75,2,1,0.25,1,0.25,1,1,1.40023019726232,0.966678579741711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,1.25,106,1.25,2,1,1,1,0.25,1,0.25,0.966678579741711,1.40023019726232
"1144",1,149,44,0,-0.75,2,2,-1.5,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'j']","[1.3167814903808903, 2.550112441098463, 3.5502586970023913, 4.416919132214389, 5.36691684123889]",106,5.36691684123889,2.09999138592957,3.26692545530932,1,1,182.5,0.75,5,0,-1.5,-1.5,0,2,2,1.31678149038089,1.23333095071757,1.00014625590393,0.866660435211998,0.949997709024501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1.5,106,1.5,5,2,-1.5,2,0,0,-1.5,2.09999138592957,3.26692545530932
"1145",1,149,45,-1,0.75,1,3,-2.25,"[0, 1]","['space', 'j']","[1.2000945714871705, 2.3000929219842874]",106,2.30009292198429,1.20009457148717,1.09999835049712,1,0,182.5,1.75,2,-3,0.75,0.75,-3,1,3,1.20009457148717,1.09999835049712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-2.25,106,2.25,2,1,0.75,3,-3,-3,0.75,1.20009457148717,1.09999835049712
"1146",1,149,46,-0.5,0,2,3,-1.5,"[0, 1]","['space', 'j']","[0.8500931969019803, 1.7838436711335817]",106,1.78384367113358,0.85009319690198,0.933750474231601,1,0,182.5,0.5,2,-1.5,0,0,-1.5,2,3,0.85009319690198,0.933750474231601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1.5,106,1.5,2,2,0,3,-1.5,-1.5,0,0.85009319690198,0.933750474231601
"1147",1,150.75,47,1,-0.25,1,2,1.75,"[0, 1]","['space', 'f']","[0.8002877465778511, 1.9169119843700173]",106,1.91691198437002,0.800287746577851,1.11662423779217,1,0,182.5,1.25,2,2,-0.25,-0.25,2,1,2,0.800287746577851,1.11662423779217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,1.75,106,1.75,2,1,-0.25,2,2,2,-0.25,0.800287746577851,1.11662423779217
"1148",1,150.75,48,0.5,-1,1,1,-0.5,"[1, 0]","['space', 'j']","[0.7169057529154088, 1.866923989084171]",106,1.86692398908417,1.15001823616876,0.716905752915409,0,1,182.5,1.5,2,0.5,-1,0.5,-1,1,1,0.716905752915409,1.15001823616876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.5,106,0.5,2,1,0.5,1,-1,0.5,-1,1.15001823616876,0.716905752915409
"1149",1,150.75,49,-0.25,0,1,1,-0.25,"[1, 0]","['space', 'j']","[0.7169207817178176, 1.5835665546837845]",106,1.58356655468378,0.866645772965967,0.716920781717818,0,1,182.5,0.25,2,-0.25,0,-0.25,0,1,1,0.716920781717818,0.866645772965967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.25,106,0.25,2,1,-0.25,1,0,-0.25,0,0.866645772965967,0.716920781717818
"1150",1,153.75,50,0,1,3,1,3,"[1, 0]","['space', 'f']","[1.0334291877661599, 2.033576909894691]",106,2.03357690989469,1.00014772212853,1.03342918776616,0,1,182.5,1,2,0,3,0,3,1,3,1.03342918776616,1.00014772212853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,3,106,3,2,1,0,3,3,0,3,1.00014772212853,1.03342918776616
"1151",1,153.75,51,-0.75,0.25,1,1,-0.5,"[0, 1]","['space', 'j']","[2.4169275630065385, 4.116921148273832]",106,4.11692114827383,2.41692756300654,1.69999358526729,1,0,182.5,1,2,-0.75,0.25,0.25,-0.75,1,1,2.41692756300654,1.69999358526729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.5,106,0.5,2,1,0.25,1,-0.75,-0.75,0.25,2.41692756300654,1.69999358526729
"1152",1,153.75,52,-1,-0.25,1,1,-1.25,"[0, 1]","['space', 'j']","[0.8167472173809074, 1.6669137255121314]",106,1.66691372551213,0.816747217380907,0.850166508131224,1,0,182.5,0.75,2,-1,-0.25,-0.25,-1,1,1,0.816747217380907,0.850166508131224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1.25,106,1.25,2,1,-0.25,1,-1,-1,-0.25,0.816747217380907,0.850166508131224
"1153",1,153.75,53,0.5,-0.75,1,1,-0.25,"[1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'j']","[0.9168991549049679, 1.500260438145233, 1.8335930383664163, 4.033567745991604, 5.616715693551669, 6.233561514536632]",106,6.23356151453663,3.40018181185042,2.83337970268622,0,1,182.5,1.25,6,0.5,-0.75,0.5,-0.75,1,1,0.916899154904968,0.583361283240265,0.333332600221183,2.19997470762519,1.58314794756006,0.616845820984963,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.25,106,0.25,6,1,0.5,1,-0.75,0.5,-0.75,3.40018181185042,2.83337970268622
"1154",1,154,54,0,0.25,1,3,0.25,"[0, 1]","['space', 'f']","[0.7334308372692249, 2.350091547397824]",106,2.35009154739782,0.733430837269225,1.6166607101286,1,0,182.5,0.25,2,0,0.25,0.25,0,1,3,0.733430837269225,1.6166607101286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.25,106,0.25,2,1,0.25,3,0,0,0.25,0.733430837269225,1.6166607101286
"1155",1,154,55,0,0,1,2,0,"[1, 0, 1]","['space', 'space', 'f']","[0.5835830497107963, 1.8669030953833499, 2.283406186367756]",106,2.28340618636776,1.28332004567255,1.0000861406952,1,1,182.5,0,3,0,0,0,0,1,2,0.583583049710796,1.28332004567255,0.416503090984406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0,106,0,3,1,0,2,0,0,0,1.28332004567255,1.0000861406952
"1156",1,154.25,56,-0.25,0.25,2,1,0.25,"[0, 1]","['space', 'f']","[0.8002617210904646, 2.1835995447372625]",106,2.18359954473726,0.800261721090465,1.3833378236468,1,0,182.5,0.5,2,-0.25,0.5,0.5,-0.25,2,1,0.800261721090465,1.3833378236468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.25,106,0.25,2,2,0.5,1,-0.25,-0.25,0.5,0.800261721090465,1.3833378236468
"1157",1,154.25,57,0,-0.25,1,1,-0.25,"[0, 1]","['space', 'j']","[0.6335816751252423, 1.4502460508156219]",106,1.45024605081562,0.633581675125242,0.81666437569038,1,0,182.5,0.25,2,0,-0.25,-0.25,0,1,1,0.633581675125242,0.81666437569038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.25,106,0.25,2,1,-0.25,1,0,0,-0.25,0.633581675125242,0.81666437569038
"1158",1,156,58,0.75,1,1,1,1.75,"[0, 1]","['space', 'f']","[1.7835958791756639, 2.583624837111529]",106,2.58362483711153,1.78359587917566,0.800028957935865,1,0,182.5,0.25,2,0.75,1,1,0.75,1,1,1.78359587917566,0.800028957935865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,1.75,106,1.75,2,1,1,1,0.75,0.75,1,1.78359587917566,0.800028957935865
"1159",1,156,59,-1,-0.25,1,2,-2.25,"[1, 0]","['space', 'j']","[0.6835868985499474, 1.8002474254017216]",106,1.80024742540172,1.11666052685177,0.683586898549947,0,1,182.5,0.75,2,-2,-0.25,-2,-0.25,2,1,0.683586898549947,1.11666052685177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-2.25,106,2.25,2,2,-2,1,-0.25,-2,-0.25,1.11666052685177,0.683586898549947
"1160",1,156.25,60,0.5,-0.25,3,2,0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']","[0.9835595901167835, 2.0667502414689807, 4.333545202787718, 4.816878811038805]",106,4.8168788110388,1.56652425960328,3.25035455143552,0,1,182.5,0.75,4,1,-0.75,1,-0.75,2,3,0.983559590116784,1.0831906513522,2.26679496131874,0.483333608251087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.25,106,0.25,4,2,1,3,-0.75,1,-0.75,1.56652425960328,3.25035455143552
"1161",1,156.25,61,-0.5,-0.25,1,1,-0.75,"[0, 1]","['space', 'j']","[1.233595604257971, 2.116779291043713]",106,2.11677929104371,1.23359560425797,0.883183686785742,1,0,182.5,0.25,2,-0.5,-0.25,-0.25,-0.5,1,1,1.23359560425797,0.883183686785742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.75,106,0.75,2,1,-0.25,1,-0.5,-0.5,-0.25,1.23359560425797,0.883183686785742
"1162",1,156.5,62,0.25,0,3,1,0.25,"[1, 0]","['space', 'f']","[0.7002322133212147, 3.000254389968177]",106,3.00025438996818,2.30002217664696,0.700232213321215,0,1,182.5,0.25,2,0.25,0,0.25,0,1,3,0.700232213321215,2.30002217664696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.25,106,0.25,2,1,0.25,3,0,0.25,0,2.30002217664696,0.700232213321215
"1163",1,156.5,63,-1,0.75,1,1,-0.25,"[1, 0, 1]","['space', 'space', 'j']","[0.6502706100782234, 1.716767194690874, 2.1836178725452555]",106,2.18361787254526,1.06649658461265,1.1171212879326,1,1,182.5,1.75,3,-1,0.75,0.75,-1,1,1,0.650270610078223,1.06649658461265,0.466850677854382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.25,106,0.25,3,1,0.75,1,-1,-1,0.75,1.06649658461265,1.1171212879326
"1164",1,156.5,64,-0.75,1,2,3,-0.25,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'j']","[0.9333835515253668, 1.516731272187826, 3.2500583740666116, 4.883572969416491, 5.183500941132479]",106,5.18350094113248,2.21686231601234,2.96663862512014,1,1,182.5,1.75,5,-2.25,2,2,-2.25,2,3,0.933383551525367,0.583347720662459,1.73332710187879,1.63351459534988,0.299927971715988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.25,106,0.25,5,2,2,3,-2.25,-2.25,2,2.21686231601234,2.96663862512014
"1165",1,156.5,65,0.75,-1,1,1,-0.25,"[1, 0]","['space', 'j']","[0.950094846403772, 2.366773884340546]",106,2.36677388434055,1.41667903793677,0.950094846403772,0,1,182.5,1.75,2,0.75,-1,0.75,-1,1,1,0.950094846403772,1.41667903793677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.25,106,0.25,2,1,0.75,1,-1,0.75,-1,1.41667903793677,0.950094846403772
"1166",1,156.5,66,-0.25,-0.25,1,1,-0.5,"[1, 0]","['space', 'j']","[0.6672179671159029, 1.533625112028858]",106,1.53362511202886,0.866407144912955,0.667217967115903,0,1,182.5,0,2,-0.25,-0.25,-0.25,-0.25,1,1,0.667217967115903,0.866407144912955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.5,106,0.5,2,1,-0.25,1,-0.25,-0.25,-0.25,0.866407144912955,0.667217967115903
"1167",1,158.25,67,0.25,0.5,2,3,1.75,"[0, 1]","['space', 'f']","[1.616923530888016, 2.750090447729235]",106,2.75009044772924,1.61692353088802,1.13316691684122,1,0,182.5,0.25,2,0.75,1,1,0.75,2,3,1.61692353088802,1.13316691684122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,1.75,106,1.75,2,2,1,3,0.75,0.75,1,1.61692353088802,1.13316691684122
"1168",1,160.5,68,0,0.75,3,1,2.25,"[0, 1]","['space', 'f']","[0.8002514575182431, 1.8169143669847472]",106,1.81691436698475,0.800251457518243,1.0166629094665,1,0,182.5,0.75,2,0,2.25,2.25,0,3,1,0.800251457518243,1.0166629094665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,2.25,106,2.25,2,3,2.25,1,0,0,2.25,0.800251457518243,1.0166629094665
"1169",1,160.5,69,0.5,-0.75,1,1,-0.25,"[1, 0]","['space', 'j']","[1.0669184907419549, 2.3169138171506347]",106,2.31691381715063,1.24999532640868,1.06691849074195,0,1,182.5,1.25,2,0.5,-0.75,0.5,-0.75,1,1,1.06691849074195,1.24999532640868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-0.25,106,0.25,2,1,0.5,1,-0.75,0.5,-0.75,1.24999532640868,1.06691849074195
"1170",1,160.5,70,0.75,-0.75,1,1,0,"[0, 1]","['space', 'f']","[1.133561697814912, 2.683557207501508]",106,2.68355720750151,1.13356169781491,1.5499955096866,1,0,182.5,1.5,2,0.75,-0.75,-0.75,0.75,1,1,1.13356169781491,1.5499955096866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0,106,0,2,1,-0.75,1,0.75,0.75,-0.75,1.13356169781491,1.5499955096866
"1171",1,160.5,71,0.5,-1,2,1,-1.5,"[1, 0]","['space', 'j']","[0.7669238058060728, 1.8168942063966824]",106,1.81689420639668,1.04997040059061,0.766923805806073,0,1,182.5,1.5,2,0.5,-2,0.5,-2,1,2,0.766923805806073,1.04997040059061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,0,-1.5,106,1.5,2,1,0.5,2,-2,0.5,-2,1.04997040059061,0.766923805806073
"1172",1,161.25,72,-0.75,0.75,2,1,0.75,"[0, 1, 0]","['space', 'space', 'f']","[0.7002633705933476, 3.0669283877568887, 3.600255856192234]",106,3.60025585619223,1.23359083902869,2.36666501716354,0,0,182.5,1.5,3,-0.75,1.5,-0.75,1.5,1,2,0.700263370593348,2.36666501716354,0.533327468435346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,0.75,106,0.75,3,1,-0.75,2,1.5,-0.75,1.5,1.23359083902869,2.36666501716354
"1173",1,163.25,73,0,1,2,1,2,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']","[0.700073127952237, 1.5502568642223196, 2.4002184674654927, 2.766735395945034]",106,2.76673539594503,1.55003473119541,1.21670066474962,1,0,182.5,1,4,0,2,2,0,2,1,0.700073127952237,0.850183736270083,0.849961603243173,0.366516928479541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12068965517241,1,2,106,2,4,2,2,1,0,0,2,1.55003473119541,1.21670066474962
