parcode,trial,fix_item,fix_time
0,220,1,460
0,220,0,70
0,220,2,230
0,221,0,350
0,221,1,190
0,221,0,100
0,221,2,440
0,221,0,60
0,221,1,500
0,221,0,70
0,221,2,1160
0,222,0,230
0,222,1,270
0,222,0,90
0,222,2,400
0,222,0,80
0,222,1,1110
0,222,0,70
0,222,2,1500
0,222,0,60
0,222,1,450
0,222,0,80
0,222,2,20
0,223,0,220
0,223,2,200
0,223,0,60
0,223,1,420
0,223,0,90
0,223,2,250
0,224,0,220
0,224,1,160
0,224,0,70
0,224,2,490
0,224,0,70
0,224,1,370
0,224,0,250
0,224,2,1020
0,224,0,170
0,224,1,950
0,224,0,80
0,224,2,270
0,225,0,270
0,225,2,150
0,225,0,90
0,225,1,340
0,225,0,100
0,225,2,540
0,225,0,80
0,225,1,630
0,225,0,70
0,225,2,20
0,226,0,220
0,226,2,360
0,226,0,70
0,226,1,190
0,226,0,70
0,226,2,90
0,227,0,260
0,227,2,180
0,227,0,80
0,227,1,420
0,227,0,70
0,227,2,510
0,227,0,70
0,228,0,250
0,228,1,200
0,228,0,70
0,228,2,560
0,228,0,160
0,228,1,1200
0,228,0,90
0,228,2,520
0,228,0,90
0,228,1,290
0,229,0,230
0,229,1,270
0,229,0,70
0,229,2,420
0,229,0,90
0,229,1,1290
0,229,0,70
0,229,2,770
0,229,0,90
0,229,1,350
0,230,0,190
0,230,1,350
0,230,0,60
0,230,2,1000
0,230,0,80
0,230,1,570
0,231,0,220
0,231,2,230
0,231,0,80
0,231,1,1520
0,231,0,80
0,231,2,290
0,231,0,100
0,231,1,880
0,231,0,70
0,231,2,940
0,231,0,100
0,231,1,560
0,231,0,70
0,231,2,1110
0,231,0,90
0,231,1,480
0,231,0,200
0,231,2,240
0,232,0,240
0,232,1,270
0,232,0,80
0,232,2,680
0,232,0,80
0,232,1,750
0,232,0,140
0,232,2,660
0,233,0,280
0,233,1,410
0,233,0,80
0,233,2,960
0,234,0,240
0,234,1,190
0,234,0,70
0,234,2,630
0,234,0,210
0,234,1,160
0,235,0,330
0,235,1,150
0,235,0,60
0,235,2,340
0,236,0,230
0,236,2,260
0,236,0,70
0,236,1,50
0,237,0,230
0,237,2,250
0,237,0,80
0,237,1,410
0,237,0,70
0,237,2,370
0,237,0,90
0,237,1,450
0,238,0,230
0,238,2,190
0,238,0,90
0,238,1,450
0,238,0,80
0,238,2,120
0,239,0,200
0,239,2,210
0,239,0,90
0,239,1,570
0,239,0,70
0,239,2,2970
0,239,0,60
0,239,1,540
0,239,0,90
0,239,2,150
0,240,0,260
0,240,1,470
0,240,0,90
0,240,2,210
0,240,0,220
0,240,1,900
0,240,0,70
0,240,2,780
0,240,0,60
0,240,1,360
0,240,0,170
0,240,2,160
0,240,0,80
0,240,1,400
0,240,0,80
0,240,2,280
0,241,0,210
0,241,1,240
0,241,0,860
0,241,2,230
0,241,0,60
0,241,1,1010
0,242,0,240
0,242,2,200
0,242,0,70
0,242,1,480
0,242,0,70
0,242,2,620
0,242,0,70
0,242,1,700
0,243,0,300
0,243,2,400
0,243,0,70
0,243,1,370
0,243,0,80
0,243,2,570
0,243,0,60
0,243,1,320
0,243,0,70
0,243,2,440
0,243,0,180
0,243,1,1080
0,243,0,70
0,243,2,1080
0,244,0,220
0,244,1,230
0,244,0,90
0,244,2,680
0,245,0,190
0,245,1,200
0,245,0,160
0,245,2,440
0,245,0,60
0,245,1,800
0,245,0,80
0,245,2,950
0,245,0,80
0,245,1,1180
0,245,0,80
0,245,2,300
0,245,0,60
0,245,1,280
0,246,0,240
0,246,1,220
0,246,0,90
0,246,2,300
0,246,0,90
0,246,1,540
0,246,0,60
0,246,2,680
0,246,0,170
0,246,1,290
0,246,0,60
0,246,2,350
0,246,0,90
0,246,1,840
0,246,0,90
0,246,2,580
0,246,0,70
0,246,1,680
0,246,0,70
0,246,2,480
0,247,0,330
0,247,1,210
0,247,0,340
0,247,2,510
0,247,0,200
0,247,1,270
0,248,0,240
0,248,2,270
0,248,0,250
0,248,1,260
0,248,0,70
0,248,2,460
0,249,0,240
0,249,1,270
0,249,0,60
0,249,2,530
0,249,0,70
0,249,1,220
0,250,0,270
0,250,2,290
0,251,0,240
0,251,2,320
0,251,0,80
0,251,1,2230
0,251,0,100
0,251,2,430
0,251,0,70
0,251,1,770
0,251,0,70
0,251,2,640
0,251,0,90
0,251,1,620
0,251,0,220
0,251,2,930
0,251,0,80
0,251,1,620
0,251,0,110
0,251,2,490
0,251,0,70
0,251,1,550
0,251,0,990
0,252,0,290
0,252,1,150
0,252,0,70
0,252,2,400
0,252,0,60
0,252,1,1160
0,252,0,80
0,252,2,810
0,252,0,80
0,252,1,400
0,252,0,100
0,252,2,950
0,253,0,290
0,253,2,230
0,253,0,80
0,253,1,200
0,253,0,90
0,253,2,230
0,253,0,90
0,253,1,530
0,254,0,250
0,254,1,180
0,254,0,70
0,254,2,260
0,254,0,80
0,254,1,500
0,254,0,90
0,254,2,570
0,254,0,70
0,254,1,500
0,254,0,90
0,254,2,320
0,254,0,60
0,254,1,1020
0,254,0,80
0,254,2,230
0,255,0,210
0,255,1,170
0,255,0,70
0,255,2,440
0,255,0,180
0,255,1,930
0,255,0,150
0,255,2,250
0,256,0,130
0,256,2,810
0,257,0,360
0,257,1,350
0,257,0,80
0,257,2,400
0,257,0,70
0,257,1,490
0,257,0,80
0,257,2,630
0,257,0,90
0,257,1,2140
0,257,0,70
0,257,2,450
0,258,0,640
0,258,2,280
0,258,0,80
0,258,1,430
0,258,0,100
0,258,2,560
0,258,0,80
0,258,1,1170
0,259,0,200
0,259,1,280
0,259,0,80
0,259,2,170
0,260,0,220
0,260,1,240
0,260,0,90
0,260,2,380
0,260,0,110
0,260,1,50
0,261,0,140
0,261,1,210
0,261,0,70
0,261,2,420
0,262,0,230
0,262,1,260
0,262,0,80
0,262,2,480
0,262,0,70
0,262,1,300
0,263,0,190
0,263,1,220
0,263,0,60
0,263,2,450
0,263,0,70
0,263,1,390
0,263,0,80
0,263,2,610
0,263,0,80
0,263,1,670
0,264,0,290
0,264,2,230
0,264,0,180
0,264,1,380
0,264,0,110
0,264,2,590
0,264,0,70
0,264,1,580
0,264,0,60
0,264,2,680
0,264,0,130
0,264,1,410
0,264,0,90
0,264,2,780
0,265,0,410
0,265,2,200
0,265,0,60
0,265,1,380
0,265,0,90
0,265,2,600
0,265,0,80
0,265,1,540
0,265,0,800
0,265,2,930
0,265,0,70
0,265,1,360
0,265,0,90
0,265,2,180
0,266,0,250
0,266,1,360
0,266,0,60
0,266,2,710
0,266,0,80
0,266,1,330
0,267,0,230
0,267,1,190
0,267,0,90
0,267,2,320
0,267,0,70
0,267,1,350
0,268,0,260
0,268,1,120
0,268,0,60
0,268,2,550
0,268,0,90
0,268,1,1400
0,268,0,80
0,268,2,1380
0,268,0,80
0,268,1,980
0,268,0,70
0,268,2,1940
0,268,0,50
0,268,1,710
0,269,0,270
0,269,1,210
0,269,0,90
0,269,2,470
0,269,0,110
0,269,1,680
0,270,0,360
0,270,2,180
0,270,0,80
0,270,1,930
0,270,0,80
0,270,2,510
0,270,0,70
0,270,1,1100
0,271,0,220
0,271,1,210
0,271,0,70
0,271,2,430
0,271,0,70
0,271,1,1500
0,272,0,250
0,272,1,150
0,272,0,50
0,273,0,220
0,273,2,280
0,273,0,70
0,273,1,250
0,273,0,280
0,273,2,660
0,273,0,170
0,273,1,910
0,273,0,90
0,273,2,1040
0,273,0,80
0,273,1,380
0,273,0,60
0,273,2,1220
0,273,0,70
0,273,1,580
0,273,0,60
0,273,2,550
0,273,0,100
0,273,1,1020
0,273,0,60
0,273,2,1300
0,274,0,180
0,274,2,210
0,274,0,80
0,274,1,500
0,274,0,80
0,274,2,420
0,274,0,70
0,274,1,1230
0,274,0,50
0,275,0,260
0,275,1,430
0,275,0,80
0,275,2,260
0,275,0,60
0,275,1,490
0,275,0,60
0,275,2,260
0,276,0,400
0,276,1,280
0,276,0,60
0,276,2,410
0,276,0,70
0,276,1,390
0,276,0,60
0,276,2,860
0,276,0,70
0,276,1,500
0,277,0,190
0,277,1,230
0,277,0,70
0,277,2,860
0,277,0,70
0,277,1,1060
0,277,0,70
0,277,2,470
0,278,0,220
0,278,2,340
0,278,0,110
0,278,1,400
0,278,0,70
0,278,2,700
0,278,0,80
0,278,1,760
0,278,0,60
0,278,2,720
0,278,0,80
0,278,1,1430
0,278,0,90
0,278,2,1260
0,279,0,240
0,279,1,350
0,279,0,50
0,280,0,250
0,280,2,340
0,280,0,90
0,280,1,630
0,281,0,1410
0,281,1,160
0,281,0,60
0,281,2,330
0,281,0,80
0,281,1,1400
0,281,0,90
0,281,2,500
0,282,0,270
0,282,2,300
0,282,0,140
0,283,0,260
0,283,2,370
0,283,0,70
0,283,1,500
0,283,0,130
0,283,2,570
0,283,0,70
0,283,1,1510
0,283,0,80
0,283,2,560
0,283,0,50
0,284,0,730
0,284,2,310
0,284,0,120
0,284,1,240
0,285,0,310
0,285,1,180
0,285,0,80
0,285,2,140
0,286,0,270
0,286,1,190
0,286,0,150
0,286,2,480
0,286,0,270
0,286,1,430
0,286,0,70
0,286,2,690
0,286,0,60
0,286,1,390
0,287,0,260
0,287,2,220
0,287,0,70
0,287,1,750
0,288,0,290
0,288,1,390
0,288,0,50
0,288,2,560
0,288,0,80
0,288,1,790
0,288,0,70
0,288,2,260
0,288,0,90
0,288,1,980
0,288,0,80
0,288,2,860
0,289,0,270
0,289,1,230
0,289,0,70
0,289,2,190
0,289,0,70
0,289,1,750
0,290,0,260
0,290,2,200
0,290,0,80
0,290,1,930
0,290,0,330
0,290,2,380
0,290,0,70
0,290,1,180
0,291,0,200
0,291,1,270
0,291,0,70
0,291,2,300
0,291,0,60
0,291,1,440
0,291,0,80
0,291,2,460
0,291,0,610
0,291,1,560
0,292,0,240
0,292,1,300
0,292,0,90
0,292,2,400
0,292,0,70
0,292,1,20
0,293,0,240
0,293,1,180
0,293,0,80
0,293,2,220
0,294,0,210
0,294,1,150
0,294,0,90
0,294,2,660
0,294,0,90
0,294,1,1440
0,294,0,90
0,294,2,280
0,294,0,120
0,294,1,250
0,295,0,250
0,295,1,130
0,295,0,200
0,295,2,390
0,295,0,60
0,295,1,430
0,295,0,80
0,295,2,460
0,295,0,70
0,295,1,450
0,295,0,100
0,295,2,780
0,295,0,90
0,295,1,330
0,296,0,200
0,296,1,220
0,296,0,90
0,296,2,750
0,297,0,180
0,297,1,200
0,297,0,70
0,297,2,450
0,297,0,80
0,297,1,830
0,297,0,110
0,297,2,1120
0,297,0,270
0,297,1,400
0,297,0,230
0,297,2,460
0,297,0,270
0,297,1,1080
0,297,0,80
0,297,2,380
0,297,0,90
0,297,1,1390
0,297,0,80
0,297,2,960
0,297,0,180
0,297,1,230
0,298,0,490
0,298,1,270
0,298,0,70
0,298,2,140
0,299,0,270
0,299,1,220
0,299,0,250
0,299,2,1220
0,299,0,70
0,299,1,890
0,300,0,250
0,300,1,270
0,300,0,90
0,300,2,380
0,300,0,90
0,300,1,550
0,300,0,80
0,300,2,180
0,300,0,60
0,300,1,950
0,301,0,250
0,301,1,860
0,301,0,90
0,301,2,300
0,301,0,70
0,301,1,880
0,302,0,250
0,302,2,410
0,302,0,80
0,302,1,340
0,302,0,90
0,302,2,480
0,302,0,90
0,302,1,690
0,302,0,80
0,302,2,820
0,303,0,200
0,303,2,590
0,303,0,70
0,303,1,300
0,303,0,200
0,303,2,480
0,303,0,70
0,303,1,500
0,303,0,90
0,303,2,580
0,304,0,410
0,304,1,290
0,304,0,80
0,304,2,850
0,305,0,250
0,305,1,300
0,305,0,50
0,305,2,540
0,306,0,260
0,306,1,260
0,306,0,70
0,306,2,360
0,306,0,90
0,306,1,1020
0,306,0,70
0,306,2,680
0,307,0,170
0,307,1,170
0,307,0,50
0,308,0,250
0,308,1,150
0,308,0,70
0,308,2,260
0,308,0,80
0,308,1,20
0,309,0,290
0,309,1,230
0,309,0,70
0,309,2,620
0,309,0,80
0,309,1,770
0,309,0,80
0,309,2,590
0,309,0,60
0,309,1,50
0,310,0,210
0,310,2,260
0,310,0,60
0,310,1,520
0,310,0,60
0,310,2,290
0,311,0,190
0,311,1,340
0,311,0,90
0,311,2,570
0,311,0,70
0,311,1,300
0,311,0,80
0,311,2,360
0,311,0,90
0,311,1,60
0,312,0,310
0,312,2,140
0,312,0,70
0,312,1,760
0,313,0,390
0,313,1,220
0,313,0,70
0,313,2,290
0,314,0,290
0,314,1,220
0,314,0,270
0,314,2,450
0,314,0,60
0,314,1,1400
0,314,0,80
0,314,2,280
0,315,0,280
0,315,1,140
0,315,0,60
0,315,2,540
0,315,0,80
0,315,1,320
0,316,0,170
0,316,2,220
0,316,0,70
0,316,1,390
0,316,0,90
0,316,2,690
0,317,0,230
0,317,1,390
0,317,0,70
0,317,2,560
0,317,0,200
0,317,1,460
0,317,0,70
0,317,2,430
0,317,0,70
0,317,1,10
0,318,0,270
0,318,1,210
0,318,0,50
0,318,2,350
0,318,0,70
0,318,1,70
0,319,0,450
0,319,1,200
0,319,0,60
0,319,2,300
0,319,0,80
0,319,1,1230
0,319,0,90
0,319,2,740
0,319,0,60
0,319,1,60
0,320,0,230
0,320,2,130
0,320,0,80
0,320,1,470
0,320,0,80
0,320,2,900
0,320,0,80
0,320,1,190
0,321,0,290
0,321,1,260
0,321,0,80
0,321,2,400
0,321,0,60
0,321,1,320
0,321,0,70
0,321,2,580
0,322,0,230
0,322,2,190
0,322,0,70
0,322,1,220
0,322,0,70
0,322,2,370
0,323,0,260
0,323,1,350
0,323,0,70
0,323,2,380
0,323,0,220
0,323,1,1350
0,323,0,70
0,323,2,220
0,324,0,230
0,324,1,180
0,324,0,60
0,324,2,490
0,324,0,100
0,324,1,400
0,324,0,80
0,324,2,1230
0,324,0,70
0,324,1,60
0,325,0,360
0,325,1,310
0,325,0,70
0,325,2,370
0,325,0,70
0,325,1,570
0,325,0,80
0,325,2,110
0,326,0,220
0,326,2,270
0,326,0,90
0,326,1,930
0,326,0,70
0,326,2,290
0,327,0,260
0,327,1,190
0,327,0,60
0,327,2,660
0,328,0,180
0,328,2,260
0,329,0,200
0,329,1,240
0,329,0,70
0,329,2,560
0,329,0,80
0,329,1,1360
0,329,0,70
0,329,2,530
0,329,0,60
0,329,1,1640
0,329,0,70
0,329,2,660
0,329,0,230
0,329,1,520
0,329,0,90
0,329,2,160
0,330,0,210
0,330,1,220
0,330,0,90
0,330,2,520
0,330,0,140
0,331,0,210
0,331,1,130
0,332,0,240
0,332,1,130
0,332,0,80
0,332,2,580
0,332,0,70
0,332,1,390
0,332,0,80
0,332,2,760
0,332,0,160
0,332,1,150
0,333,0,150
0,333,1,580
0,334,0,270
0,334,1,160
0,334,0,70
0,334,2,80
0,335,0,210
0,335,1,120
0,336,0,270
0,336,1,250
0,336,0,80
0,336,2,430
0,336,0,50
0,336,1,550
0,337,0,270
0,337,1,120
0,337,0,70
0,337,2,280
0,337,0,70
0,337,1,540
0,337,0,60
0,337,2,200
0,338,0,340
0,338,1,280
0,338,0,60
0,338,2,120
0,339,0,270
0,339,2,170
0,339,0,70
0,339,1,410
0,339,0,70
0,339,2,170
0,340,0,590
0,340,1,210
0,340,0,70
0,340,2,360
0,340,0,70
0,340,1,710
0,340,0,70
0,340,2,630
0,340,0,80
0,340,1,910
0,340,0,150
0,340,2,860
0,340,0,110
0,340,1,270
0,340,0,40
0,340,2,190
0,341,0,210
0,341,1,140
0,341,0,100
0,341,2,350
0,341,0,60
0,341,1,80
0,342,0,180
0,342,1,210
0,342,0,70
0,342,2,120
0,343,0,280
0,343,1,200
0,343,0,70
0,343,2,180
0,343,0,60
0,343,1,480
0,343,0,60
0,343,2,740
0,344,0,230
0,344,1,170
0,344,0,70
0,344,2,440
0,344,0,70
0,344,1,800
0,344,0,60
0,344,2,520
0,344,0,140
0,344,1,380
0,344,0,70
0,344,2,420
0,344,0,70
0,344,1,240
0,345,0,270
0,345,1,230
0,345,0,280
0,345,2,780
0,345,0,70
0,345,1,890
0,345,0,90
0,345,2,870
0,345,0,70
0,345,1,360
0,345,0,230
0,345,2,860
0,345,0,150
0,345,1,750
0,345,0,70
0,345,2,1210
0,345,0,70
0,345,1,330
0,345,0,200
0,345,2,490
0,346,0,510
0,346,1,180
0,346,0,80
0,346,2,500
0,346,0,60
0,346,1,10
0,347,0,250
0,347,1,160
0,347,0,180
0,347,2,350
0,348,0,210
0,348,2,200
0,348,0,70
0,348,1,410
0,349,0,220
0,349,1,220
0,349,0,70
0,349,2,380
0,349,0,80
0,349,1,180
0,350,0,190
0,350,2,170
0,350,0,80
0,350,1,420
0,350,0,80
0,350,2,1460
0,350,0,70
0,350,1,210
0,351,0,230
0,351,1,200
0,351,0,160
0,351,2,400
0,351,0,90
0,351,1,1350
0,351,0,60
0,351,2,610
0,351,0,170
0,351,1,480
0,352,0,200
0,352,1,320
0,352,0,230
0,352,2,810
0,352,0,70
0,352,1,500
0,352,0,70
0,352,2,1410
0,353,0,220
0,353,1,170
0,353,0,710
0,353,2,1010
0,354,0,300
0,354,1,150
0,354,0,80
0,354,2,670
0,354,0,70
0,354,1,730
0,354,0,90
0,354,2,70
0,355,0,230
0,355,1,290
0,355,0,80
0,355,2,500
0,355,0,70
0,355,1,470
0,355,0,80
0,355,2,380
0,355,0,80
0,355,1,300
0,355,0,70
0,355,2,700
0,355,0,250
0,355,1,280
0,355,0,80
0,355,2,190
0,356,0,270
0,356,1,230
0,356,0,40
0,357,0,300
0,357,1,550
0,357,0,70
0,357,2,660
0,357,0,80
0,357,1,1130
0,357,0,70
0,357,2,110
0,357,0,90
0,357,1,550
0,357,0,60
0,357,2,450
0,357,0,80
0,357,1,300
0,357,0,200
0,357,2,650
0,357,0,60
0,357,1,30
0,358,0,310
0,358,1,90
0,358,0,70
0,358,2,330
0,358,0,80
0,358,1,430
0,359,0,240
0,359,2,600
0,359,0,90
0,359,1,380
0,359,0,70
0,359,2,400
0,359,0,170
0,359,1,2140
0,359,0,90
0,359,2,320
0,359,0,90
0,359,1,500
0,359,0,70
0,359,2,260
0,359,0,80
0,359,1,30
0,360,0,150
0,360,1,240
0,360,0,70
0,360,2,650
0,360,0,80
0,360,1,790
0,361,0,220
0,361,1,230
0,361,0,70
0,361,2,480
0,361,0,60
0,361,1,670
0,361,0,80
0,361,2,850
0,361,0,60
0,361,1,320
0,362,0,170
0,362,2,550
0,362,0,70
0,362,1,340
0,362,0,60
0,362,2,770
0,362,0,80
0,362,1,300
0,362,0,70
0,362,2,1540
0,362,0,80
0,362,1,940
0,363,0,210
0,363,1,290
0,363,0,170
0,363,2,410
0,363,0,60
0,363,1,2050
0,364,0,230
0,364,2,140
0,364,0,160
0,364,1,170
0,364,0,70
0,365,0,190
0,365,2,130
0,365,0,80
0,365,1,380
0,365,0,80
0,365,2,370
0,366,0,400
0,366,2,190
0,366,0,80
0,366,1,280
0,366,0,90
0,366,2,3100
0,366,0,70
0,366,1,610
0,366,0,60
0,366,2,30
0,367,0,250
0,367,1,220
0,367,0,80
0,367,2,240
0,367,0,70
0,367,1,720
0,367,0,90
0,367,2,480
0,367,0,130
0,367,1,380
0,367,0,60
0,367,2,770
0,368,0,270
0,368,1,280
0,368,0,60
0,368,2,530
0,368,0,210
0,368,1,450
0,368,0,70
0,368,2,340
0,368,0,80
0,368,1,250
0,368,0,90
0,368,2,1100
0,368,0,60
0,368,1,730
0,368,0,50
0,368,2,780
0,368,0,90
0,368,1,480
0,368,0,60
0,368,2,440
0,368,0,80
0,368,1,790
0,368,0,80
0,368,2,160
0,369,0,260
0,369,1,350
0,369,0,60
0,369,2,330
0,369,0,220
0,369,1,580
0,369,0,120
0,369,2,1080
0,369,0,170
0,369,1,590
0,369,0,180
0,369,2,790
0,369,0,70
0,369,1,310
0,370,0,250
0,370,1,260
0,370,0,60
0,370,2,260
0,370,0,270
0,370,1,480
0,370,0,70
0,370,2,400
0,370,0,80
0,370,1,300
0,371,0,250
0,371,1,230
0,371,0,60
0,371,2,420
0,371,0,70
0,371,1,340
0,371,0,80
0,371,2,230
0,372,0,270
0,372,2,270
0,372,0,70
0,372,1,500
0,372,0,80
0,372,2,720
0,373,0,190
0,373,1,870
0,373,0,60
0,373,2,780
0,374,0,210
0,374,1,400
0,375,0,260
0,375,2,140
0,375,0,70
0,375,1,360
0,375,0,70
0,375,2,650
0,375,0,80
0,375,1,590
0,375,0,60
0,375,2,820
0,376,0,220
0,376,1,550
0,376,0,50
0,376,2,400
0,376,0,70
0,376,1,800
0,376,0,80
0,376,2,1070
0,376,0,80
0,376,1,490
0,376,0,80
0,376,2,200
0,377,0,310
0,377,2,340
0,377,0,70
0,377,1,360
0,378,0,310
0,378,2,230
0,378,0,80
0,378,1,430
0,378,0,70
0,378,2,210
0,379,0,200
0,379,1,490
0,379,0,180
0,379,2,330
0,379,0,80
0,379,1,460
0,379,0,70
0,379,2,640
0,379,0,70
0,379,1,540
0,379,0,60
0,379,2,250
0,380,0,270
0,380,2,210
0,380,0,80
0,380,1,1150
0,380,0,80
0,380,2,570
0,380,0,60
0,380,1,480
0,380,0,40
0,380,2,390
0,380,0,90
0,380,1,500
0,380,0,130
0,380,2,1290
0,381,0,130
0,381,1,490
0,381,0,70
0,381,2,180
0,381,0,90
0,382,0,240
0,382,1,330
0,382,0,920
0,382,2,170
0,382,0,80
0,382,1,30
0,383,0,290
0,383,2,210
0,383,0,90
0,383,1,390
0,383,0,70
0,383,2,300
0,384,0,300
0,384,1,130
0,384,0,70
0,384,2,580
0,384,0,60
0,384,1,490
0,384,0,70
0,384,2,280
0,385,0,250
0,385,1,420
0,385,0,60
0,385,2,930
0,386,0,220
0,386,2,340
0,387,0,230
0,387,1,270
0,387,0,90
0,387,2,850
0,387,0,50
0,387,1,1020
0,387,0,50
0,387,2,720
0,387,0,70
0,387,1,980
0,388,0,230
0,388,1,220
0,388,0,390
0,388,2,700
0,388,0,70
0,388,1,800
0,388,0,90
0,388,2,1010
0,389,0,210
0,389,1,220
0,389,0,60
0,389,2,690
0,389,0,90
0,389,1,40
0,390,0,250
0,390,1,160
0,390,0,80
0,390,2,490
0,390,0,80
0,390,1,160
0,391,0,200
0,391,2,340
0,391,0,100
0,391,1,460
0,391,0,90
0,391,2,1060
0,391,0,90
0,391,1,780
0,391,0,90
0,391,2,490
0,391,0,80
0,391,1,120
0,391,0,240
0,391,2,1360
0,392,0,250
0,392,1,80
0,392,0,80
0,392,2,1520
0,392,0,60
0,392,1,300
0,392,0,70
0,392,2,450
0,393,0,240
0,393,1,190
0,393,0,90
0,393,2,420
0,393,0,200
0,393,1,740
0,393,0,80
0,393,2,450
0,393,0,70
0,393,1,630
0,393,0,70
0,393,2,650
0,393,0,90
0,393,1,1510
0,393,0,70
0,393,2,60
0,394,0,220
0,394,1,310
0,394,0,80
0,394,2,740
0,394,0,100
0,394,1,840
0,395,0,230
0,395,2,270
0,395,0,70
0,395,1,320
0,395,0,180
0,395,2,50
0,396,0,300
0,396,1,200
0,396,0,70
0,396,2,330
0,397,0,230
0,397,1,190
0,397,0,70
0,397,2,350
0,397,0,80
0,397,1,170
0,397,0,80
0,397,2,1400
0,398,0,230
0,398,2,250
0,398,0,70
0,398,1,460
0,398,0,300
0,398,2,1390
0,398,0,70
0,398,1,810
0,398,0,90
0,398,2,40
0,399,0,230
0,399,1,250
0,399,0,90
0,399,2,350
0,399,0,70
0,399,1,3120
0,399,0,90
0,399,2,620
0,400,0,240
0,400,1,240
0,400,0,80
0,400,2,290
0,401,0,380
0,401,1,120
0,401,0,70
0,401,2,400
0,401,0,70
0,401,1,550
0,401,0,240
0,401,2,560
0,401,0,70
0,401,1,250
0,402,0,220
0,402,1,190
0,402,0,80
0,402,2,1070
0,402,0,70
0,402,1,290
0,403,0,80
0,403,1,650
0,403,0,80
0,403,2,520
0,403,0,70
0,403,1,370
0,403,0,70
0,403,2,810
0,404,0,190
0,404,1,170
0,404,0,80
0,404,2,150
0,404,0,70
0,404,1,450
0,404,0,80
0,404,2,200
0,405,0,250
0,405,2,200
0,405,0,260
0,405,1,380
0,405,0,80
0,405,2,330
0,405,0,70
0,405,1,790
0,405,0,70
0,406,0,220
0,406,2,160
0,406,0,90
0,406,1,310
0,406,0,240
0,406,2,210
0,406,0,60
0,406,1,450
0,406,0,90
0,406,2,770
0,407,0,360
0,407,1,190
0,407,0,60
0,407,2,530
0,407,0,70
0,407,1,880
0,407,0,50
0,407,2,190
0,408,0,200
0,408,2,140
0,408,0,70
0,408,1,520
0,408,0,110
0,408,2,140
0,408,0,60
0,408,1,1200
0,408,0,70
0,408,2,290
0,409,0,270
0,409,1,340
0,409,0,80
0,409,2,360
0,409,0,80
0,409,1,530
0,409,0,70
0,409,2,950
0,410,0,210
0,410,1,330
0,410,0,80
0,410,2,240
0,410,0,480
0,410,1,740
0,410,0,60
0,410,2,690
0,410,0,60
0,410,1,340
0,410,0,80
0,410,2,1210
0,410,0,110
0,410,1,610
0,410,0,90
0,410,2,460
0,410,0,100
0,410,1,1020
0,410,0,90
0,410,2,1300
0,410,0,70
0,410,1,140
0,411,0,240
0,411,1,280
0,411,0,260
0,411,2,530
0,411,0,70
0,411,1,470
0,411,0,70
0,411,2,840
0,411,0,80
0,411,1,400
0,411,0,80
0,411,2,180
0,411,0,80
0,411,1,250
0,412,0,200
0,412,2,280
0,412,0,80
0,412,1,490
0,412,0,70
0,412,2,830
0,412,0,190
0,412,1,350
0,412,0,90
0,412,2,1400
0,413,0,380
0,413,1,310
0,413,0,70
0,413,2,380
0,413,0,260
0,413,1,560
0,414,0,810
0,414,2,330
0,414,0,70
0,414,1,540
0,415,0,370
0,415,2,280
0,415,0,80
0,415,1,760
0,415,0,70
0,415,2,240
0,415,0,80
0,415,1,270
0,416,0,210
0,416,2,220
0,416,0,370
0,416,1,520
0,416,0,80
0,416,2,1060
0,416,0,110
0,416,1,60
0,417,0,300
0,417,1,130
0,418,0,260
0,418,1,230
0,418,0,80
0,418,2,240
0,419,0,240
0,419,2,370
0,419,0,70
0,419,1,2220
0,420,0,250
0,420,1,220
0,420,0,110
0,420,2,280
0,420,0,170
0,420,1,320
0,420,0,100
0,420,2,10
0,421,0,230
0,421,1,230
0,421,0,70
0,421,2,350
0,421,0,70
0,421,1,370
0,421,0,70
0,421,2,670
0,421,0,70
0,421,1,570
0,421,0,560
0,421,2,40
0,422,0,220
0,422,1,350
0,422,0,80
0,422,2,180
0,422,0,60
0,422,1,550
0,422,0,60
0,422,2,430
0,423,0,280
0,423,1,580
0,423,0,70
0,423,2,530
0,423,0,60
0,423,1,1040
0,423,0,80
0,423,2,340
0,424,0,280
0,424,1,280
0,424,0,80
0,424,2,270
0,424,0,60
0,424,1,300
0,425,0,260
0,425,2,270
0,425,0,90
0,425,1,450
0,425,0,130
0,425,2,180
0,425,0,210
0,425,1,170
0,426,0,240
0,426,1,150
0,426,0,70
0,426,2,430
0,427,0,290
0,427,1,210
0,427,0,80
0,427,2,490
0,427,0,80
0,427,1,1480
0,427,0,80
0,427,2,140
0,427,0,70
0,427,1,2140
0,427,0,80
0,427,2,580
0,427,0,60
0,427,1,710
0,427,0,80
0,427,2,540
0,428,0,340
0,428,1,170
0,428,0,90
0,428,2,220
0,428,0,160
0,428,1,450
0,428,0,70
0,428,2,290
0,429,0,260
0,429,2,520
0,429,0,60
0,429,1,340
0,429,0,50
0,429,2,250
0,430,0,550
0,430,1,340
0,430,0,140
0,430,2,580
0,430,0,80
0,430,1,350
0,430,0,90
0,430,2,390
0,430,0,110
0,430,1,290
0,431,0,210
0,431,2,220
0,431,0,80
0,431,1,670
0,431,0,600
0,431,2,380
0,431,0,60
0,431,1,80
0,432,0,210
0,432,2,470
0,432,0,60
0,432,1,580
0,433,0,350
